Trait,Female_Evid_Ratio,Male_evidence_ratio,Overall_Evid_Ratio,Diff_Evid_Ratio,Trait_Sex
FBgn0030573,2.0165912518853695,16.660044150110377,11.63823064770932,0.264422317053896,Male
FBgn0030574,1.6963262554769127,0.32669983416252074,0.6722408026755853,3.1644976574700676,Male
FBgn0030575,9.443864229765014,3.175365344467641,12.937282229965156,2.053435114503817,Male
FBgn0030576,5.802721088435374,0.3649547858727179,1.6791694574681848,7.130081300813008,Male
FBgn0030577,0.17664362406236211,3.501969611705121,0.7068487305312566,0.11265646731571628,Male
FBgn0030578,1.2968705139247776,0.5177385695313982,0.7323516673884799,1.929329915781765,Male
FBgn0030581,0.5570260801868431,0.3520365049856346,0.3220955214014212,1.3296447291788005,Male
FBgn0030582,1.0570840833119053,3.3360433604336044,2.3883947479881407,0.4692378328741965,Male
FBgn0030583,0.15573533660791675,0.5399422521655438,0.1725047633006009,0.41995030173943915,Male
FBgn0030584,10.851851851851851,2.1974420463629096,9.443864229765014,2.8929440389294405,Male
FBgn0030586,0.2466884837151317,0.10558319513543396,0.07368138504898672,1.6143790849673203,Male
FBgn0030587,72.39449541284404,24.889967637540455,499,1.8622540250447228,Male
FBgn0030588,0.09349371241115365,0.21691512017036813,0.06227592617182313,0.6223889677550193,Male
FBgn0030589,4.738880918220947,0.42424781912052695,1.5665704202759063,5.762468300929839,Male
FBgn0030590,0.17681671079729333,0.1878247958426132,0.07991360691144708,0.9314340898116852,Male
FBgn0030592,3.00200100050025,0.7536168347216133,1.7266530334014996,2.7313432835820897,Male
FBgn0030593,1.097535395909806,11.269938650306749,5.562756357670222,0.21175401393517115,Male
FBgn0030594,0.16993272886809008,0.23666718194465913,0.09799615701345044,0.8206645425580337,Male
FBgn0030595,0.7075773745997865,0.17750956726523404,0.2292562999385372,2.4812880765883376,Male
FBgn0030596,4.839416058394161,0.11778678217130084,0.733477789815818,16.130620985010708,Male
FBgn0030597,0.08991825613079019,0.5500871924045727,0.11250173828396606,0.2965964343598055,Male
FBgn0030598,11.738853503184714,2.36417157275021,10.527377521613833,2.9447731755424065,Male
FBgn0030599,1.02020202020202,0.6450750565494551,0.7432991937241229,1.3738872403560831,Male
FBgn0030600,0.8876828692779613,0.06524633821571238,0.14318376679051156,5.519967400162999,Male
FBgn0030603,0.19118522930315665,0.05429625724828677,0.0368066355624676,2.0864197530864197,Male
FBgn0030605,3.781829049611477,0.2189547463050434,0.8805829807240244,7.958566629339305,Male
FBgn0030607,0.6390083999180496,0.7722640673460346,0.6158351848111493,0.8730976352142356,Male
FBgn0030608,5.359300476947536,1.4067388688327316,4.037783375314861,2.5398230088495577,Male
FBgn0030610,2.1104199066874028,2.2666394446712945,3.138644593895499,0.9910403185664508,Male
FBgn0030611,0.7893088794453142,0.13010312190987428,0.20463785574461676,3.329004329004329,Male
FBgn0030612,0.15606936416184972,0.06780565936999466,0.03573278094251683,1.67022696929239,Male
FBgn0030613,0.4222222222222222,1.227791701475912,0.6227180527383367,0.4625228519195612,Male
FBgn0030614,1.8388928317955997,1.507051081165779,2.0616150019135095,1.157497303128371,Male
FBgn0030615,5.808510638297872,0.5290519877675841,2.052270125906143,5.488240064882401,Male
FBgn0030616,0.39542996685853826,0.02354145342886387,0.03720990535459614,5.037735849056604,Male
FBgn0030617,0.3575428474461225,6.633587786259542,1.7118644067796611,0.11747450761279508,Male
FBgn0030620,1.779708130646282,2.3458803847762444,2.7400654511453952,0.8630647414997671,Male
FBgn0030622,0.21932632220698065,3.25531914893617,0.7781729273171816,0.1415525114155251,Male
FBgn0030623,12.490725126475548,8.433962264150944,33.18803418803419,1.306140098010954,Male
FBgn0030624,0.3293452974410103,0.088139281828074,0.0751243112484881,2.188521323236349,Male
FBgn0030625,0.49142431021625654,0.03559870550161812,0.05708245243128964,5.430868167202572,Male
FBgn0030628,0.5258439824527942,0.7516969564265382,0.514004542013626,0.762502753910553,Male
FBgn0030629,1.4353120243531203,3.0941658137154553,2.8517091959557055,0.6161616161616161,Male
FBgn0030630,2.234937323089365,4.843681519357195,5.6115702479338845,0.6009605763458075,Male
FBgn0030631,0.5804030027657052,0.11374077683419184,0.15074798619102417,2.8517091959557055,Male
FBgn0030634,0.271657924018439,0.4678899082568808,0.22699386503067484,0.6528925619834711,Male
FBgn0030638,77.43137254901961,0.828989483310471,14.968063872255488,22.66863905325444,Male
FBgn0030640,2.216726980297547,2.420265070542967,3.303388918773534,0.9545565599804544,Male
FBgn0030641,1.6393929396238864,0.02986611740473738,0.14992094293517322,15.326530612244898,Male
FBgn0030642,2.1397174254317113,0.2876227265411235,0.7267429311461256,4.228758169934641,Male
FBgn0030643,1.5078369905956113,0.5879317189360858,0.9305019305019304,1.9563932002956392,Male
FBgn0030645,0.00946372239747634,15.194331983805668,0.32978723404255317,0.00288328945718941,Male
FBgn0030647,1.1774632553075668,0.0912563088255354,0.22718208314158617,6.005253940455342,Male
FBgn0030648,0.9351717464925012,0.7722640673460346,0.797752808988764,1.157497303128371,Male
FBgn0030653,1.5316455696202531,0.7845192951148784,1.1203286509408958,1.6169447170428524,Male
FBgn0030654,4.614035087719298,1.8540849090260436,4.693950177935943,1.8933092224231465,Male
FBgn0030655,3.136504653567735,0.4784697837737941,1.3487962419260129,3.9261083743842367,Male
FBgn0030657,3.1536863966770508,8.467455621301776,11.558869701726843,0.5287597936174279,Male
FBgn0030658,7.072653884964682,3.024144869215292,8.111617312072893,1.694509936005389,Male
FBgn0030659,0.4255167498218104,1.3816612086930633,0.6877637130801688,0.4191946070604931,Male
FBgn0030660,1.831858407079646,0.5476881408396208,1.0156210632401108,2.341687552213868,Male
FBgn0030661,1.0340706839562674,94.23809523809524,20.333333333333332,0.04945559491014036,Male
FBgn0030662,2.855421686746988,1.0304568527918785,2.1620553359683794,2.11284046692607,Male
FBgn0030663,2.2599837000814995,0.8340210912425493,1.5657472738935214,2.018867924528302,Male
FBgn0030664,8.049773755656108,14.84158415841584,37.095238095238095,0.723023906956709,Male
FBgn0030665,2.3264033264033266,67.96551724137932,30.746031746031747,0.16295973251926152,Male
FBgn0030666,5.25,0.5677052714089751,2.0781069642170067,5.097560975609756,Male
FBgn0030667,1.332361516034985,1.5284450063211126,1.6393929396238864,0.9267822736030829,Male
FBgn0030668,2.9389463318562283,0.02880658436213992,0.23190637511549125,26.491408934707906,Male
FBgn0030669,51.980132450331126,0.75054704595186,11.307692307692308,19,Male
FBgn0030670,0.28493414712495985,0.8678496381041326,0.3686911890504705,0.46092037983929873,Male
FBgn0030671,1.628984554715741,3.1536863966770508,3.1536863966770508,0.6223889677550193,Male
FBgn0030672,0.2892828364222401,0.168736303871439,0.10527770102238188,1.4052916416115453,Male
FBgn0030673,4.245901639344262,8.70873786407767,14.384615384615383,0.6628559551028892,Male
FBgn0030674,0.4396256973186971,0.1387900355871886,0.13378684807256236,2.007518796992481,Male
FBgn0030675,1.8021015761821368,3.0060090135202806,3.232804232804233,0.7090365306558428,Male
FBgn0030676,0.41843971631205673,0.5701668302257115,0.3649547858727179,0.8323408153916628,Male
FBgn0030678,1.362669816893089,5.9384215091066785,4.412719891745602,0.3726835964310226,Male
FBgn0030679,2.284072249589491,1.1080368906455862,1.9336266960029336,1.627257799671593,Male
FBgn0030680,0.8810251587114978,2.0639601685178093,1.4960998439937598,0.5305146355462024,Male
FBgn0030683,4.0282840980515395,0.2486343062275636,0.9607843137254902,7.695652173913044,Male
FBgn0030684,2.974167908594138,0.6866961838498841,1.5756600128783,2.7296037296037294,Male
FBgn0030685,0.5661707126076743,0.24630004673625175,0.2498047180128105,1.7932960893854748,Male
FBgn0030686,0.17959304040106164,3.3383947939262475,0.6796136888515641,0.12044817927170869,Male
FBgn0030687,1.9784065524944152,0.02708948517139555,0.16941967548604006,19.304568527918786,Male
FBgn0030688,6.976071784646062,0.2616306576249803,1.4442407577146348,11.13960546282246,Male
FBgn0030691,0.7825311942959001,10.126564673157162,3.8721071863581,0.16635077999708411,Male
FBgn0030692,1.408912978018669,0.4492753623188406,0.7083066410420671,2.254678600488202,Male
FBgn0030693,0.12217702342544536,0.6859852476290832,0.17147459364475032,0.3106159895150721,Male
FBgn0030694,0.5319800842589046,2.466204506065858,1.1929824561403508,0.3324450366422385,Male
FBgn0030695,3.291845493562232,0.9636720667648504,2.2051282051282053,2.369839932603201,Male
FBgn0030696,6.722007722007722,0.19617224880382775,1.2111663902708678,13.953271028037385,Male
FBgn0030697,0.322970067802216,0.5325670498084292,0.29449838187702265,0.6974326331423721,Male
FBgn0030699,3.39802089059923,1.0075282308657465,2.367003367003367,2.4158838599487615,Male
FBgn0030700,1.2528865108420164,2.097173828881146,2.0499428135722457,0.6945562380851514,Male
FBgn0030701,0.04465917994254374,0.15323626928066889,0.01936799184505606,0.4362657091561939,Male
FBgn0030703,3.441976679622432,0.7189514396218307,1.9080334423845875,3.038364462392731,Male
FBgn0030704,23.922118380062305,0.13700966458214894,1.8735632183908049,53.054054054054056,Male
FBgn0030706,0.90885230255309,0.9157088122605364,0.8656716417910447,0.9767729182110204,Male
FBgn0030707,0.2494143370295174,1.3682652457075193,0.4749262536873156,0.29282482223658696,Male
FBgn0030710,0.1574074074074074,0.1156045181982987,0.05415733298194755,1.2365110427732735,Male
FBgn0030711,1.9271862422246615,0.14893005888266553,0.4463930573133249,6.352941176470588,Male
FBgn0030715,0.4477017734346724,1.9574861367837335,0.8957345971563981,0.35823429541595925,Male
FBgn0030716,0.08313024641213106,1.5814778960955147,0.26903553299492383,0.13507377979568672,Male
FBgn0030717,0.7648356496801235,2.5072336694432265,1.5212732429877087,0.4186912573151268,Male
FBgn0030718,5.705783738474434,0.9955101022698928,3.199475065616798,3.568817818389492,Male
FBgn0030719,0.9945150835203193,0.32956622901778293,0.45746037529604666,2.163305654408857,Male
FBgn0030720,0.7817371937639198,0.0903639089546136,0.16127159239367106,4.431093007467753,Male
FBgn0030721,1.9455081001472752,0.5405353360292702,1.0460358056265984,2.4467901766479967,Male
FBgn0030722,1.7378507871321014,0.43600789804343926,0.8177686889343331,2.8424591738712777,Male
FBgn0030723,0.287001287001287,0.4897579143389199,0.24165761291323917,0.6874077198903185,Male
FBgn0030724,0.6177957532861477,1.1604104779908182,0.8050541516245487,0.6447368421052632,Male
FBgn0030725,0.04343289422199035,0.32868294303271883,0.04643557880967953,0.3065490772497142,Male
FBgn0030729,0.5299292407726143,0.8327605956471936,0.5518913676042677,0.7319766183156527,Male
FBgn0030731,2.714020427112349,1.2148394241417495,2.436426116838488,1.8040658955485456,Male
FBgn0030733,0.3656538067599863,0.5707834282348321,0.3201320132013201,0.723023906956709,Male
FBgn0030734,1.2779043280182232,0.13234253361641896,0.3116904410559108,5.079027355623101,Male
FBgn0030735,0.23437741089338063,0.27959053103007037,0.14090131203650885,0.887237556027365,Male
FBgn0030738,0.799370220422852,2.8929440389294405,1.7529249827942188,0.39154635588798054,Male
FBgn0030739,1.607561929595828,0.15058248238170574,0.40869871456242296,5.364359586316627,Male
FBgn0030740,0.9985011241568824,0.16635077999708411,0.30017877458150494,3.3859649122807016,Male
FBgn0030742,0.8661068346162818,17.779342723004696,6.104795737122558,0.13346557098328138,Male
FBgn0030743,0.1392765593847907,0.01201771030993042,0.00768358735357097,3.138644593895499,Male
FBgn0030744,0.9034023316678564,2.3003300330033003,1.636783124588003,0.5203344735841885,Male
FBgn0030745,3.206098843322818,2.1783869686134287,3.9504950495049505,1.3174971031286211,Male
FBgn0030746,0.18046333185775415,0.12549240292628025,0.05932203389830508,1.2099447513812154,Male
FBgn0030747,1.8673835125448028,0.07976784991226886,0.29785853341985724,9.484927916120578,Male
FBgn0030748,0.9689884321929608,0.7536168347216133,0.7889087656529516,1.1774632553075668,Male
FBgn0030749,2.155818540433925,1.1715526601520088,1.948765204570586,1.5469595670168736,Male
FBgn0030752,3.2440318302387268,0.30548302872062666,1.04029584289722,5.149116064565718,Male
FBgn0030753,0.7421602787456446,0.740265390472047,0.6732901066722443,1.002002002002002,Male
FBgn0030756,1.2650056625141564,0.9622271277900416,1.1499596882558452,1.220988339811216,Male
FBgn0030757,1.1447721179624666,0.5698587127158555,0.7801513128615932,1.656042496679947,Male
FBgn0030759,0.36775517182424344,1.2863675335810232,0.6022431403965551,0.3961605584642234,Male
FBgn0030761,1.507051081165779,0.8319212273872223,1.1551724137931034,1.495321272613849,Male
FBgn0030763,13.8975791433892,12.266998341625207,42.95604395604395,1.112490097702667,Male
FBgn0030764,0.4649331624244643,2.5587188612099645,1.1350413664264745,0.28472779829773565,Male
FBgn0030766,5.158583525789068,1.3557126030624265,3.7086521483225425,2.508771929824561,Male
FBgn0030768,9.45751633986928,0.5097188148707303,2.822264691829909,8.163802978235967,Male
FBgn0030769,20.85792349726776,55.33802816901409,295.2962962962963,0.651868676440223,Male
FBgn0030770,2.392705682782019,2.717472118959108,3.7449584816132857,0.9598236158745712,Male
FBgn0030773,0.1926058437686345,0.14728237487451598,0.07066381156316917,1.201430930104568,Male
FBgn0030774,3.4101433296582138,0.10696001106960012,0.5246807699637889,12.09328968903437,Male
FBgn0030775,4.5286800276434,0.5311004784688995,1.8776978417266188,4.5134390075809785,Male
FBgn0030776,3.4918585064570467,0.1344299489506523,0.6729401923881221,10.315417256011315,Male
FBgn0030777,5.394884092725819,0.4630577907827359,1.8409090909090908,6.111111111111111,Male
FBgn0030778,1.2975301550832854,16.505470459518598,8.132420091324201,0.18185847244792436,Male
FBgn0030780,0.5667841754798276,0.3679890560875513,0.3212221304706854,1.3242300987797793,Male
FBgn0030786,1.969561989606533,0.5396458814472671,1.0817069997397866,2.5072336694432265,Male
FBgn0030787,7.658008658008658,21.1606648199446,49.63291139240506,0.5628052353975386,Male
FBgn0030788,0.4757424829367275,0.14580349470065884,0.15390162988605222,2.0840400925212026,Male
FBgn0030789,0.07831244102978838,0.45692952103442,0.09409190371991248,0.3173061090070805,Male
FBgn0030790,0.0698047606311848,0.22718208314158617,0.04780615586116568,0.4638609332113449,Male
FBgn0030791,4.431093007467753,29.76923076923077,35.199095022624434,0.334668001334668,Male
FBgn0030792,0.08078897595244529,0.21802679658952495,0.05166294202708032,0.5331544653123802,Male
FBgn0030793,7.743169398907104,2.9408866995073892,9.973936899862826,1.88912964969303,Male
FBgn0030794,1.3909145248057382,0.7282350399654353,0.99700449326011,1.5974025974025974,Male
FBgn0030796,1.3148148148148149,1.0366598778004072,1.2675736961451247,1.2154527831625588,Male
FBgn0030797,0.9083969465648856,1.88496213487198,1.4622960911049554,0.5964877270005987,Male
FBgn0030798,0.4984079415620903,1.3235550392099913,0.738374619730552,0.5122873345935728,Male
FBgn0030799,11.861736334405144,1.9750836742283375,9.666666666666666,3.0609137055837565,Male
FBgn0030800,4.610098176718092,27.985507246376812,36.38317757009346,0.3490725126475548,Male
FBgn0030801,0.845444059976932,0.08430468961778259,0.17078881896677886,4.1020408163265305,Male
FBgn0030802,10.157601115760112,0.9782393669634024,4.891016200294551,5.259780907668231,Male
FBgn0030803,0.616488179430188,1.6238110856018366,1.02020202020202,0.4928158238477328,Male
FBgn0030804,0.27693535514764567,0.6346546791990192,0.2999675008124797,0.5543034777540314,Male
FBgn0030805,0.9651191353475804,4.5286800276434,2.780718336483932,0.3386880856760375,Male
FBgn0030806,0.0912563088255354,2.757632691404415,0.4057283429977157,0.08666123336049987,Male
FBgn0030807,0.42806140664048553,16.699115044247787,3.519774011299435,0.07324926214113228,Male
FBgn0030808,0.2578616352201258,0.1019283746556474,0.07166778298727394,1.7557698932139167,Male
FBgn0030809,0.937046004842615,0.4378145219266715,0.5334483419589803,1.6533996683250414,Male
FBgn0030812,0.06185293336872843,0.3069759843162882,0.05778130371545683,0.3559322033898305,Male
FBgn0030813,7.492569002123142,1.1639166892074655,4.505849965588438,3.6296296296296298,Male
FBgn0030814,1.3909145248057382,1.2598870056497176,1.5332488917036098,1.072002072002072,Male
FBgn0030815,1.577319587628866,7.859357696566999,5.541291905151267,0.35295112464062234,Male
FBgn0030816,0.5102888427411743,1.7981811822315494,0.9550342130987292,0.399825021872266,Male
FBgn0030817,0.5128593040847201,0.2630249447426587,0.2393493415956623,1.5518341307814991,Male
FBgn0030823,0.6920473773265652,13.953271028037385,4.218525766470972,0.12914608327452365,Male
FBgn0030824,0.24416796267496113,0.33846411243098545,0.1595883461371213,0.8013960819635217,Male
FBgn0030826,284.7142857142857,2.073376872839032,73.76635514018692,17.39080459770115,Male
FBgn0030828,3.0774719673802244,0.6413623307345097,1.573174654229656,3.1536863966770508,Male
FBgn0030829,3.600345025876941,0.6842105263157895,2.0041306796845664,3.289544235924933,Male
FBgn0030830,0.09935412944894874,2.2653061224489797,0.3700976194553862,0.10344827586206896,Male
FBgn0030832,1.0248038471273095,3.645760743321719,2.4379028792436612,0.4174344436569809,Male
FBgn0030833,0.4267879436418762,2.215434083601286,0.9469457288878071,0.3168724279835391,Male
FBgn0030834,4.718370264474625,1.76529554096094,4.475701574264202,2.0165912518853695,Male
FBgn0030836,3.326663061114116,3.366812227074236,5.855184233076264,1.014098690835851,Male
FBgn0030837,1.0335536349771226,0.278363694471077,0.43317807237549266,2.5335689045936394,Male
FBgn0030838,0.3251615040583071,0.1580775911986103,0.1201344161299356,1.5502072043353523,Male
FBgn0030839,0.7551557700745941,0.5822784810126582,0.558846453624318,1.1709633649932158,Male
FBgn0030840,0.04821802935010482,0.9445794846864366,0.12612612612612611,0.13154172560113153,Male
FBgn0030841,3.177545691906005,9.443864229765014,11.965964343598054,0.5100037750094375,Male
FBgn0030844,1.1545919741448962,2.0757400999615534,1.8358738036157392,0.6711928138709004,Male
FBgn0030846,0.5570260801868431,0.3116904410559108,0.28886740776542613,1.4539877300613495,Male
FBgn0030847,0.2618296529968454,0.47411092684724526,0.21802679658952495,0.6642396505096734,Male
FBgn0030850,0.6813787305590584,0.7710870046491034,0.6349887594522787,0.9166267369429804,Male
FBgn0030851,0.08459869848156182,2.8406144983197312,0.37386227030740166,0.07903965470731049,Male
FBgn0030853,1.391629297458894,0.23209610349607268,0.4817558807186516,3.5045045045045047,Male
FBgn0030854,2.5382574082264484,1.1152829190904283,2.0840400925212026,1.816901408450704,Male
FBgn0030855,1.881844380403458,0.9641541861036091,1.592352559948153,1.5948751216347714,Male
FBgn0030858,5.102212051868802,0.3686911890504705,1.5559105431309903,6.4766355140186915,Male
FBgn0030859,4.925925925925926,2.134796238244514,5.589785831960461,1.8129395218002813,Male
FBgn0030863,2.047619047619047,1.0666494445879615,1.7238678924072182,1.5864856126737794,Male
FBgn0030864,0.7893088794453142,0.3836042891732964,0.44613159797541574,1.7027027027027026,Male
FBgn0030868,3.2735042735042734,5.177606177606178,7.47457627118644,0.7718715393133998,Male
FBgn0030869,13.084507042253522,7.849557522123894,31.388663967611336,1.4176488365064974,Male
FBgn0030870,2.316749585406302,4.457025920873124,5.037735849056604,0.6556291390728477,Male
FBgn0030871,0.4831294030404153,0.14171542742971313,0.15240564678766927,2.1746031746031744,Male
FBgn0030872,2.1670625494853524,2.9564787339268053,3.799040191961608,0.8302447952413635,Male
FBgn0030873,0.225114854517611,0.24127230411171452,0.11997760044799104,0.893491124260355,Male
FBgn0030874,0.11374077683419184,0.812004530011325,0.1938516639307566,0.25984251968503935,Male
FBgn0030876,0.0662401705984273,1.672010688042752,0.22699386503067484,0.09679188374006031,Male
FBgn0030877,1.6836632002683662,0.06652446340487934,0.2535255405828894,9.430247718383312,Male
FBgn0030878,0.6767973171242926,0.0939422945439628,0.1459676264145538,3.507042253521127,Male
FBgn0030880,0.37221269296740994,0.7156337122024448,0.3776476666092647,0.6283329940972929,Male
FBgn0030881,0.1140509678317783,0.6174686615446826,0.1522396658504969,0.31795716639209226,Male
FBgn0030883,0.03013134174607262,0.43652361285688634,0.04411380840511616,0.18694362017804153,Male
FBgn0030884,0.45746037529604666,3.5506257110352673,1.3148148148148149,0.2418503570319777,Male
FBgn0030886,0.1853607941917321,0.31427632659766713,0.12612612612612611,0.7174753112924002,Male
FBgn0030887,0.20066036319975983,0.2198841110094541,0.09980753368160572,0.9230769230769232,Male
FBgn0030889,0.1517420097898071,0.0800594032671797,0.03923096908287867,1.376002376002376,Male
FBgn0030890,0.6022431403965551,0.2245522730751569,0.24591185173648963,1.9090909090909092,Male
FBgn0030891,10.544011544011545,11.965964343598054,38.21568627450981,0.923539312334696,Male
FBgn0030892,0.6992353440951572,0.9925280199252802,0.7726567693330378,0.7566974088713219,Male
FBgn0030893,0.8726591760299626,1.734107997265892,1.3114706732158337,0.6158351848111493,Male
FBgn0030894,0.6406890894175554,0.02774922918807811,0.06411279595637137,6.547169811320755,Male
FBgn0030895,1.0176544766708702,1.067717756526234,1.0833333333333333,0.9945150835203193,Male
FBgn0030897,0.18308192842354337,0.5088645794039985,0.18203309692671396,0.5026296018031555,Male
FBgn0030898,0.08754758020663404,3.326663061114116,0.45375249863710704,0.07009095773140717,Male
FBgn0030899,40.23711340206186,25.058631921824105,257.06451612903226,1.2896393817973668,Male
FBgn0030900,0.5819655922483686,1.7835768963117606,0.9915359721184964,0.4542810398109435,Male
FBgn0030904,0.6289961311341885,2.0876109610189117,1.2396416573348263,0.43317807237549266,Male
FBgn0030905,32.19502074688797,0.4684287812041116,5.216006216006216,20.27659574468085,Male
FBgn0030912,0.38193124892036623,1.278553118769581,0.6174686615446826,0.4044943820224719,Male
FBgn0030913,0.8518518518518519,0.4635931211123307,0.5085800490288516,1.523659305993691,Male
FBgn0030914,0.8416206261510129,7.205128205128205,3.321988114532685,0.22963418383031048,Male
FBgn0030915,0.9267822736030829,0.5744932099980319,0.6471072678608194,1.4198427102238351,Male
FBgn0030918,7.928571428571429,4.154639175257732,13.388489208633093,1.609262883235486,Male
FBgn0030921,0.381692573402418,0.8050541516245487,0.4255167498218104,0.5807152736613318,Male
FBgn0030925,2.0211480362537766,0.7985611510791367,1.3710729104919976,1.9048656499636891,Male
FBgn0030926,0.2466884837151317,0.3942140118508191,0.1878247958426132,0.7119623368285898,Male
FBgn0030927,3.2575838211814796,1.4198427102238351,2.9800995024875623,1.7586206896551724,Male
FBgn0030928,3.5045045045045047,0.5232292460015232,1.5864856126737794,3.9443757725587143,Male
FBgn0030929,22.80952380952381,0.5741833923652105,5.808510638297872,15,Male
FBgn0030930,0.08269048585735553,1.4721878862793571,0.2503907471084714,0.13074204946996468,Male
FBgn0030931,0.4062225347161188,0.414177125684992,0.2961762799740765,0.9714144898965008,Male
FBgn0030932,0.21267242686069424,0.2238029677221967,0.10573600552868002,0.9351717464925012,Male
FBgn0030933,0.45692952103442,1.1091484313208542,0.6191054442420563,0.5226494099733536,Male
FBgn0030936,3.8780487804878048,1.2002200220022,2.9177277179236043,2.336113427856547,Male
FBgn0030937,3.8810250152532033,3.024144869215292,5.993006993006993,1.195389681668496,Male
FBgn0030938,0.9806882891804902,2.9081582804103565,2.1520882584712373,0.4892032762472077,Male
FBgn0030940,0.04670940730079812,2.258655804480652,0.23685837971552257,0.06538820082567585,Male
FBgn0030941,0.3173061090070805,1.4976584452076178,0.5958507879513265,0.31817432855495137,Male
FBgn0030943,1.0795425006498571,1.4096385542168677,1.3364485981308412,0.8298261665141812,Male
FBgn0030944,2.7914691943127963,0.4936519790888723,1.2452989054167836,3.439511653718091,Male
FBgn0030945,0.0745466756212223,1.0909566126502874,0.1813349084465446,0.1514104778353483,Male
FBgn0030946,0.6977928692699491,0.7640573318632855,0.6309887869520897,0.9052155275065492,Male
FBgn0030947,0.3059092393078681,0.2519561815336463,0.1514104778353483,1.0795425006498571,Male
FBgn0030949,0.16042935886277923,8.791921664626683,1.232765838682668,0.05387959425635621,Male
FBgn0030951,1.2772559066325078,5.410256410256411,3.756242568370987,0.3869625520110957,Male
FBgn0030952,4.291005291005291,1.3717758671805511,3.3859649122807016,2.3126293995859215,Male
FBgn0030954,0.637331150225133,2.6496350364963503,1.3980815347721822,0.3663535439795047,Male
FBgn0030955,0.1121924092868066,0.1328235627301048,0.04275286757038582,0.8695956999298902,Male
FBgn0030956,3.2757883484767505,4.5286800276434,7.032128514056225,0.8273184102329831,Male
FBgn0030958,0.02354145342886387,1.0055151667084483,0.08108108108108109,0.07628144759854702,Male
FBgn0030959,1.5125628140703518,0.2268057046465266,0.4911463187325256,3.756242568370987,Male
FBgn0030960,5.139677666922487,0.14253070551271066,0.8570102135561746,12.986013986013988,Male
FBgn0030961,1.571520411443266,1.556727388942154,1.8735632183908049,1,Male
FBgn0030963,0.00717612992572076,0.8148820326678766,0.03372528750484559,0.04849279161205767,Male
FBgn0030964,0.404001404001404,2.9623576027736505,1.1299254526091589,0.23915737298636927,Male
FBgn0030966,0.5904572564612326,1.849002849002849,1.058672156459084,0.4477017734346724,Male
FBgn0030968,0.38408304498269896,1.7303754266211604,0.7368649587494572,0.33377792597532513,Male
FBgn0030969,28.09090909090909,8.696969696969697,63,1.9717682020802376,Male
FBgn0030970,0.07080712086735377,0.44040331292761975,0.08357036435053501,0.3129821106187428,Male
FBgn0030973,6.067137809187279,0.3764624913971094,1.7201632097925876,7.421052631578948,Male
FBgn0030974,0.19778409941608024,0.8643672803542298,0.2961762799740765,0.3665869490946361,Male
FBgn0030975,0.1867675419077288,0.553699747523791,0.1913626209977662,0.4652014652014652,Male
FBgn0030976,0.136040897472309,0.2830793905372895,0.0922992900054615,0.6138793625176518,Male
FBgn0030979,1.8839221341023793,2.327787021630616,2.9312039312039313,0.8722209220688041,Male
FBgn0030980,7.849557522123894,26.77777777777778,65.11570247933884,0.5305146355462024,Male
FBgn0030981,0.08035111411208642,0.33089336216935616,0.07181136120042872,0.3731548232063165,Male
FBgn0030982,2.327787021630616,0.29345189975747776,0.8066847335140018,4.329780146568954,Male
FBgn0030983,1.3215322112594312,8.36768149882904,5.304176516942475,0.29975629569455725,Male
FBgn0030984,0.1926058437686345,0.6447368421052632,0.22642955695232256,0.4492753623188406,Male
FBgn0030985,0.05166294202708032,27.985507246376812,1.199010445299615,0.00806451612903225,Male
FBgn0030989,0.33846411243098545,0.31622244159262913,0.2084592145015106,1.0207123010861328,Male
FBgn0030990,4.053695514845231,0.1368480886741509,0.7079419299743809,13.035087719298245,Male
FBgn0030991,1.2130013831258644,0.4010507880910683,0.6168148746968473,2.163305654408857,Male
FBgn0030992,6.0298769771529,1.9122679286494355,5.962576153176675,2.2626427406199023,Male
FBgn0030993,4.7224606580829755,0.19706718539578033,0.9801980198019802,10.0803324099723,Male
FBgn0030994,0.6346546791990192,2.189792663476874,1.2637238256932657,0.4119308153900459,Male
FBgn0030995,0.03546466476831478,0.10390506416448184,0.01522842639593908,0.5603666861712503,Male
FBgn0030996,0.40326258551131383,0.07541336201102299,0.08445167412227193,2.875968992248062,Male
FBgn0030997,3.232804232804233,2.696857670979667,4.629838142153413,1.1242697822623473,Male
FBgn0030998,0.8319212273872223,0.685630004214075,0.7145306472353193,1.1287919105907398,Male
FBgn0030999,0.03573278094251683,0.2408872343725764,0.03106070369893027,0.3020833333333333,Male
FBgn0031000,1.039255671679837,0.2549019607843137,0.4091949973577594,2.5794183445190155,Male
FBgn0031001,6.774538386783285,11.34567901234568,26.491408934707906,0.7444395987788923,Male
FBgn0031002,1.767208578346593,1.6899798251513114,2.1372549019607843,1.002503128911139,Male
FBgn0031003,11.861736334405144,1.457002457002457,7.602150537634409,4.34045393858478,Male
FBgn0031004,0.1876484560570071,0.4540167211922937,0.16160882822709452,0.5212017493820118,Male
FBgn0031005,2.7105751391465676,0.07715093577487546,0.374334306820134,12.62862010221465,Male
FBgn0031006,4.259697567389875,14.296367112810708,21.988505747126435,0.5054572826496048,Male
FBgn0031008,0.39300017412502175,2.9428289797930014,1.0822488287350338,0.23954136969321352,Male
FBgn0031010,0.2634238787113076,3.287245444801715,0.9125029882859192,0.16144018583042974,Male
